participant_id,group,channel,band,signed_relevance,absolute_relevance
sub-66,A+P-,F7,beta,-0.10854072,0.12078544
sub-66,A+P-,F7,delta,-0.032691583,0.20640713
sub-66,A+P-,F7,gamma,-0.06308446,0.08138169
sub-66,A+P-,F7,theta,-0.2124147,0.25404048
sub-66,A+P-,F8,alpha,-0.001970232,0.12403993
sub-66,A+P-,F8,beta,-0.11795259,0.14590615
sub-66,A+P-,F8,delta,-0.09083137,0.1587274
sub-66,A+P-,F8,gamma,-0.011798732,0.054740418
sub-66,A+P-,F8,theta,-0.03813054,0.09332914
sub-66,A+P-,Fp1,alpha,-0.08820438,0.17717466
sub-66,A+P-,Fp1,beta,0.01052493,0.09701444
sub-66,A+P-,Fp1,delta,0.09995132,0.15730259
sub-66,A+P-,Fp1,gamma,-0.07292947,0.09628125
sub-66,A+P-,Fp1,theta,0.011900034,0.07284591
sub-66,A+P-,Fp2,alpha,-0.15039338,0.20370656
sub-66,A+P-,Fp2,beta,0.051031314,0.12941232
sub-66,A+P-,Fp2,delta,0.12173686,0.16893245
sub-66,A+P-,Fp2,gamma,-0.0436437,0.06861173
sub-66,A+P-,Fp2,theta,-0.04110627,0.07810029
sub-66,A+P-,Fz,alpha,-0.12130215,0.18812172
sub-66,A+P-,Fz,beta,-0.06578881,0.123069406
sub-66,A+P-,Fz,delta,-0.041990083,0.12668699
sub-66,A+P-,Fz,gamma,-0.03762398,0.13458449
sub-66,A+P-,Fz,theta,0.029504528,0.08251643
sub-66,A+P-,O1,alpha,-0.20463358,0.25088954
sub-66,A+P-,O1,beta,-0.023487333,0.13691425
sub-66,A+P-,O1,delta,0.08175554,0.13650121
sub-66,A+P-,O1,gamma,-0.28890383,0.34136063
sub-66,A+P-,O1,theta,0.0015913427,0.1000989
sub-66,A+P-,O2,alpha,-0.2741283,0.30143538
sub-66,A+P-,O2,beta,-0.071324386,0.13292705
sub-66,A+P-,O2,delta,0.30300868,0.31866607
sub-66,A+P-,O2,gamma,-0.018837584,0.14397247
sub-66,A+P-,O2,theta,0.08155851,0.106972106
sub-66,A+P-,P3,alpha,-0.116554536,0.186147
sub-66,A+P-,P3,beta,-0.028647022,0.08271834
sub-66,A+P-,P3,delta,0.016055629,0.10657043
sub-66,A+P-,P3,gamma,0.0847252,0.1572424
sub-66,A+P-,P3,theta,-0.07492424,0.13535398
sub-66,A+P-,P4,alpha,-0.039109882,0.13634866
sub-66,A+P-,P4,beta,-0.12384162,0.15955943
sub-66,A+P-,P4,delta,-0.0028282676,0.12906532
sub-66,A+P-,P4,gamma,0.030499436,0.084757455
sub-66,A+P-,P4,theta,-0.08552635,0.12552579
sub-66,A+P-,Pz,alpha,-0.04472601,0.16013479
sub-66,A+P-,Pz,beta,-0.027985128,0.09371002
sub-66,A+P-,Pz,delta,-0.11483747,0.1618428
sub-66,A+P-,Pz,gamma,0.028389389,0.09748067
sub-66,A+P-,Pz,theta,-0.14377931,0.16519338
sub-67,A+P-,C3,alpha,-0.061197165,0.15746564
sub-67,A+P-,C3,beta,0.061777253,0.10149179
sub-67,A+P-,C3,delta,0.12636201,0.13890299
sub-67,A+P-,C3,gamma,-0.033612557,0.09801593
sub-67,A+P-,C3,theta,0.07267933,0.09551687
sub-67,A+P-,C4,alpha,-0.055499967,0.15141347
sub-67,A+P-,C4,beta,-0.026841614,0.1180723
sub-67,A+P-,C4,delta,0.011876268,0.08678853
sub-67,A+P-,C4,gamma,-0.02245794,0.09410581
sub-67,A+P-,C4,theta,0.064352766,0.12050186
sub-67,A+P-,Cz,alpha,0.07028288,0.19010897
sub-67,A+P-,Cz,beta,0.056622397,0.18180001
sub-67,A+P-,Cz,delta,0.035974097,0.08699033
sub-67,A+P-,Cz,gamma,0.07897249,0.15298967
sub-67,A+P-,Cz,theta,-0.043041788,0.10196392
sub-67,A+P-,F3,alpha,-0.06222981,0.16606538
sub-67,A+P-,F3,beta,0.02323798,0.095031
sub-67,A+P-,F3,delta,-0.03646742,0.092427835
sub-67,A+P-,F3,gamma,0.008657866,0.09001785
sub-67,A+P-,F3,theta,0.02858502,0.07755873
sub-67,A+P-,F4,alpha,-0.08723973,0.18754815
sub-67,A+P-,F4,beta,-0.012109805,0.12025485
sub-67,A+P-,F4,delta,-0.016526524,0.08961376
sub-67,A+P-,F4,gamma,0.021213321,0.08861511
sub-67,A+P-,F4,theta,0.020904876,0.09343163
sub-67,A+P-,F7,alpha,-0.15152206,0.26931491
sub-67,A+P-,F7,beta,-0.213657,0.23625877
sub-67,A+P-,F7,delta,-0.007416264,0.12547696
sub-67,A+P-,F7,gamma,-0.10989891,0.13905194
sub-67,A+P-,F7,theta,-0.2429681,0.31776708
sub-67,A+P-,F8,alpha,-0.029144313,0.16229975
sub-67,A+P-,F8,beta,-0.14360778,0.17882879
sub-67,A+P-,F8,delta,-0.05988934,0.11371316
sub-67,A+P-,F8,gamma,-0.008110357,0.05307022
sub-67,A+P-,F8,theta,-0.049613614,0.12854232
sub-67,A+P-,Fp1,alpha,-0.09033621,0.2084908
sub-67,A+P-,Fp1,beta,-0.026039213,0.14312768
sub-67,A+P-,Fp1,delta,0.09334019,0.1183556
sub-67,A+P-,Fp1,gamma,-0.09081793,0.1349098
sub-67,A+P-,Fp1,theta,0.014592162,0.08161863
sub-67,A+P-,Fp2,alpha,-0.1602785,0.23565736
sub-67,A+P-,Fp2,beta,0.0051205647,0.17850965
sub-67,A+P-,Fp2,delta,0.119466245,0.13876143
sub-67,A+P-,Fp2,gamma,-0.065041035,0.096269995
sub-67,A+P-,Fp2,theta,-0.040742483,0.09062163
sub-67,A+P-,Fz,alpha,-0.11670989,0.19420815
sub-67,A+P-,Fz,beta,-0.040045615,0.14715637
sub-67,A+P-,Fz,delta,-0.03271217,0.078016326
sub-67,A+P-,Fz,gamma,-0.01569237,0.08545684
sub-67,A+P-,Fz,theta,0.022874162,0.072537065
sub-67,A+P-,O1,alpha,-0.18975498,0.26163855
sub-67,A+P-,O1,beta,-0.03503951,0.10900761
sub-67,A+P-,O1,delta,0.06739373,0.109828405
sub-67,A+P-,O1,gamma,-0.14044099,0.17338747
sub-67,A+P-,O1,theta,-0.008254707,0.116842985
sub-67,A+P-,O2,alpha,-0.24235901,0.28470734
sub-67,A+P-,O2,beta,-0.07116963,0.13631955
sub-67,A+P-,O2,delta,0.2178818,0.22911148
sub-67,A+P-,O2,gamma,0.00041880138,0.1308931
sub-67,A+P-,O2,theta,0.08918905,0.13028848
sub-67,A+P-,P3,alpha,-0.11482682,0.19827956
sub-67,A+P-,P3,beta,-0.01964217,0.10148468
sub-67,A+P-,P3,delta,0.03033315,0.06649511
sub-67,A+P-,P3,gamma,0.08246312,0.103608295
sub-67,A+P-,P3,theta,-0.067377,0.13818336
sub-67,A+P-,P4,alpha,-0.0370072,0.14676604
sub-67,A+P-,P4,beta,-0.22465868,0.261383
sub-67,A+P-,P4,delta,0.017396815,0.060352944
sub-67,A+P-,P4,gamma,0.011813203,0.051701967
sub-67,A+P-,P4,theta,-0.06681688,0.13159908
sub-67,A+P-,Pz,alpha,-0.053955566,0.17114688
sub-67,A+P-,Pz,beta,-0.021354936,0.11589371
sub-67,A+P-,Pz,delta,-0.032885104,0.071646206
sub-67,A+P-,Pz,gamma,0.015798956,0.063055
sub-67,A+P-,Pz,theta,-0.13164863,0.15085065
sub-68,A+P-,C3,alpha,-0.045055386,0.14423639
sub-68,A+P-,C3,beta,0.07530295,0.11409069
sub-68,A+P-,C3,delta,0.14841256,0.16120954
sub-68,A+P-,C3,gamma,-0.022701923,0.106796436
sub-68,A+P-,C3,theta,0.052610423,0.0685719
sub-68,A+P-,C4,alpha,-0.052780602,0.13905954
sub-68,A+P-,C4,beta,-0.02222979,0.11385112
sub-68,A+P-,C4,delta,0.017080406,0.09994666
sub-68,A+P-,C4,gamma,0.06814485,0.20830096
sub-68,A+P-,C4,theta,0.038034175,0.08095774
sub-68,A+P-,Cz,alpha,0.056898884,0.17028902
sub-68,A+P-,Cz,beta,0.04486106,0.20960186
sub-68,A+P-,Cz,delta,0.029883215,0.09742536
sub-68,A+P-,Cz,gamma,0.09676279,0.18205523
sub-68,A+P-,Cz,theta,-0.037346255,0.08566992
sub-68,A+P-,F3,alpha,-0.053409424,0.16729125
sub-68,A+P-,F3,beta,0.019376568,0.07573212
sub-68,A+P-,F3,delta,-0.06502546,0.13364492
sub-68,A+P-,F3,gamma,0.0020961778,0.07549515
sub-68,A+P-,F3,theta,0.025693772,0.06782264
sub-68,A+P-,F4,alpha,-0.079991624,0.18694982
sub-68,A+P-,F4,beta,-0.019731317,0.10597354
sub-68,A+P-,F4,delta,-0.0272077,0.10320758
sub-68,A+P-,F4,gamma,0.012667545,0.08579287
sub-68,A+P-,F4,theta,0.007932969,0.07449322
sub-68,A+P-,F7,alpha,-0.1195293,0.25255525
sub-68,A+P-,F7,beta,-0.1648204,0.18875259
sub-68,A+P-,F7,delta,-0.0057614576,0.1402179
sub-68,A+P-,F7,gamma,-0.0911737,0.1403251
sub-68,A+P-,F7,theta,-0.2424463,0.26906794
sub-68,A+P-,F8,alpha,-0.008773437,0.14275016
sub-68,A+P-,F8,beta,-0.1406058,0.17900285
sub-68,A+P-,F8,delta,-0.07997671,0.1327063
sub-68,A+P-,F8,gamma,0.038926385,0.12742239
sub-68,A+P-,F8,theta,-0.051760368,0.08463125
sub-68,A+P-,Fp1,alpha,-0.08287173,0.20845577
sub-68,A+P-,Fp1,beta,-0.025803503,0.13177003
sub-68,A+P-,Fp1,delta,0.082230784,0.1057143
sub-68,A+P-,Fp1,gamma,-0.098447025,0.14127243
sub-68,A+P-,Fp1,theta,0.007929752,0.06462904
sub-68,A+P-,Fp2,alpha,-0.1466212,0.2273207
sub-68,A+P-,Fp2,beta,0.010996884,0.1697322
sub-68,A+P-,Fp2,delta,0.10623007,0.12146496
sub-68,A+P-,Fp2,gamma,-0.11958032,0.16390204
sub-68,A+P-,Fp2,theta,-0.022928528,0.06213199
sub-68,A+P-,Fz,alpha,-0.1158273,0.19394667
sub-68,A+P-,Fz,beta,-0.035891708,0.14396536
sub-68,A+P-,Fz,delta,-0.028419307,0.084872045
sub-68,A+P-,Fz,gamma,-0.011663089,0.11812047
sub-68,A+P-,Fz,theta,0.024025647,0.070089824
sub-68,A+P-,O1,alpha,-0.18991247,0.2623748
sub-68,A+P-,O1,beta,-0.021991715,0.13870052
sub-68,A+P-,O1,delta,0.056840375,0.08364228
sub-68,A+P-,O1,gamma,-0.2796741,0.34275985
sub-68,A+P-,O1,theta,-0.0022121328,0.07463639
sub-68,A+P-,O2,alpha,-0.2559595,0.2914333
sub-68,A+P-,O2,beta,-0.034939826,0.17428534
sub-68,A+P-,O2,delta,0.23282877,0.24365684
sub-68,A+P-,O2,gamma,-0.021633243,0.18909082
sub-68,A+P-,O2,theta,0.07000849,0.09567143
sub-68,A+P-,P3,alpha,-0.09852786,0.19402583
sub-68,A+P-,P3,beta,-0.011199899,0.07278661
sub-68,A+P-,P3,delta,0.027443416,0.060002957
sub-68,A+P-,P3,gamma,0.10694573,0.14436463
sub-68,A+P-,P3,theta,-0.05260071,0.062683016
sub-68,A+P-,P4,alpha,-0.018993279,0.1462566
sub-68,A+P-,P4,beta,-0.11205069,0.15364759
sub-68,A+P-,P4,delta,0.032789692,0.060987167
sub-68,A+P-,P4,gamma,0.04103407,0.091981106
sub-68,A+P-,P4,theta,-0.024214394,0.04198512
sub-68,A+P-,Pz,alpha,-0.042114753,0.17194055
sub-68,A+P-,Pz,beta,-0.022227377,0.086558685
sub-68,A+P-,Pz,delta,-0.06533086,0.0992643
sub-68,A+P-,Pz,gamma,0.023500537,0.080579616
sub-68,A+P-,Pz,theta,-0.087175,0.09405748
sub-70,A+P-,C3,alpha,-0.015673468,0.111705355
sub-70,A+P-,C3,beta,0.080569334,0.12472845
sub-70,A+P-,C3,delta,0.1913804,0.21035628
sub-70,A+P-,C3,gamma,-0.0384987,0.086705886
sub-70,A+P-,C3,theta,0.1428864,0.17184281
sub-70,A+P-,C4,alpha,-0.044372924,0.1259866
sub-70,A+P-,C4,beta,-0.04661263,0.11974863
sub-70,A+P-,C4,delta,0.012712613,0.117639005
sub-70,A+P-,C4,gamma,-0.0228001,0.09575406
sub-70,A+P-,C4,theta,0.13979986,0.19700915
sub-70,A+P-,Cz,alpha,0.061447892,0.16759166
sub-70,A+P-,Cz,beta,0.08940765,0.16869783
sub-70,A+P-,Cz,delta,0.013627723,0.12888378
sub-70,A+P-,Cz,gamma,0.070930526,0.15151756
sub-70,A+P-,Cz,theta,-0.051168554,0.11951309
sub-70,A+P-,F3,alpha,-0.06785327,0.14148045
sub-70,A+P-,F3,beta,0.023785152,0.08358345
sub-70,A+P-,F3,delta,-0.05586286,0.13764504
sub-70,A+P-,F3,gamma,-0.00673953,0.071125105
sub-70,A+P-,F3,theta,0.08539687,0.14307569
sub-70,A+P-,F4,alpha,-0.08114508,0.18901013
sub-70,A+P-,F4,beta,-0.01941338,0.10112312
sub-70,A+P-,F4,delta,-0.03558784,0.11896698
sub-70,A+P-,F4,gamma,-0.0022883185,0.060516536
sub-70,A+P-,F4,theta,0.07727566,0.15525413
sub-70,A+P-,F7,alpha,-0.15146424,0.24936229
sub-70,A+P-,F7,beta,-0.20678718,0.22007582
sub-70,A+P-,F7,delta,0.018978527,0.15312037
sub-70,A+P-,F7,gamma,-0.102531135,0.123328224
sub-70,A+P-,F7,theta,-0.18362814,0.33467236
sub-70,A+P-,F8,alpha,0.0040636924,0.1366157
sub-70,A+P-,F8,beta,-0.17763232,0.21464911
sub-70,A+P-,F8,delta,-0.066763155,0.12859803
sub-70,A+P-,F8,gamma,0.018577695,0.09921773
sub-70,A+P-,F8,theta,-0.014024332,0.14361116
sub-70,A+P-,Fp1,alpha,-0.10593708,0.18086521
sub-70,A+P-,Fp1,beta,-0.0020402193,0.12170127
sub-70,A+P-,Fp1,delta,0.11876052,0.16229771
sub-70,A+P-,Fp1,gamma,-0.08054605,0.10426116
sub-70,A+P-,Fp1,theta,0.035498127,0.10612824
sub-70,A+P-,Fp2,alpha,-0.1692492,0.22011484
sub-70,A+P-,Fp2,beta,0.036275186,0.16389573
sub-70,A+P-,Fp2,delta,0.1400993,0.1694058
sub-70,A+P-,Fp2,gamma,-0.053550694,0.08549797
sub-70,A+P-,Fp2,theta,-0.056516796,0.11226979
sub-70,A+P-,Fz,alpha,-0.10151837,0.17244059
sub-70,A+P-,Fz,beta,-0.054195054,0.12548007
sub-70,A+P-,Fz,delta,-0.03838493,0.11860892
sub-70,A+P-,Fz,gamma,-0.012907117,0.09931552
sub-70,A+P-,Fz,theta,0.074638255,0.12895462
sub-70,A+P-,O1,alpha,-0.20120251,0.26741987
sub-70,A+P-,O1,beta,-0.03759638,0.106605075
sub-70,A+P-,O1,delta,0.08858911,0.13622698
sub-70,A+P-,O1,gamma,-0.07646999,0.10080099
sub-70,A+P-,O1,theta,0.0099920165,0.10626752
sub-70,A+P-,O2,alpha,-0.28107467,0.31648895
sub-70,A+P-,O2,beta,-0.074587554,0.1230143
sub-70,A+P-,O2,delta,0.28202215,0.2929985
sub-70,A+P-,O2,gamma,-0.034378868,0.066809975
sub-70,A+P-,O2,theta,0.10947472,0.14032602
sub-70,A+P-,P3,alpha,-0.112510055,0.17499405
sub-70,A+P-,P3,beta,-0.05662722,0.13787821
sub-70,A+P-,P3,delta,0.027492432,0.101501554
sub-70,A+P-,P3,gamma,0.09079364,0.120346844
sub-70,A+P-,P3,theta,-0.00011138739,0.20622936
sub-70,A+P-,P4,alpha,-0.037900098,0.13345045
sub-70,A+P-,P4,beta,-0.2619236,0.2931781
sub-70,A+P-,P4,delta,0.020227626,0.1210105
sub-70,A+P-,P4,gamma,0.041424364,0.088056944
sub-70,A+P-,P4,theta,-0.054063823,0.1715204
sub-70,A+P-,Pz,alpha,-0.03934777,0.1286377
sub-70,A+P-,Pz,beta,-0.026519345,0.13900359
sub-70,A+P-,Pz,delta,-0.10937761,0.16542792
sub-70,A+P-,Pz,gamma,0.031756748,0.095799334
sub-70,A+P-,Pz,theta,-0.1370145,0.19153427
sub-71,A+P-,C3,alpha,-0.0148323495,0.1189039
sub-71,A+P-,C3,beta,0.07514974,0.118823975
sub-71,A+P-,C3,delta,0.12931614,0.13891232
sub-71,A+P-,C3,gamma,-0.0333771,0.15710461
sub-71,A+P-,C3,theta,0.07421678,0.090205334
sub-71,A+P-,C4,alpha,-0.049560938,0.14738704
sub-71,A+P-,C4,beta,-0.037674535,0.10605565
sub-71,A+P-,C4,delta,0.003739153,0.08444102
sub-71,A+P-,C4,gamma,0.029108152,0.18186745
sub-71,A+P-,C4,theta,0.0741178,0.12447397
sub-71,A+P-,Cz,alpha,0.063577905,0.16642699
sub-71,A+P-,Cz,beta,0.059316766,0.19889586
sub-71,A+P-,Cz,delta,0.039493877,0.09607765
sub-71,A+P-,Cz,gamma,0.06208324,0.14514416
sub-71,A+P-,Cz,theta,-0.04721941,0.10367118
sub-71,A+P-,F3,alpha,-0.068439625,0.14625698
sub-71,A+P-,F3,beta,0.036647,0.10721972
sub-71,A+P-,F3,delta,-0.017145634,0.08752618
sub-71,A+P-,F3,gamma,-0.0068574497,0.100909255
sub-71,A+P-,F3,theta,0.042775758,0.10619501
sub-71,A+P-,F4,alpha,-0.044057764,0.14335652
sub-71,A+P-,F4,beta,-0.0009039717,0.12686533
sub-71,A+P-,F4,delta,-0.03046382,0.1011108
sub-71,A+P-,F4,gamma,0.064702384,0.1387404
sub-71,A+P-,F4,theta,0.04052261,0.112361826
sub-71,A+P-,F7,alpha,-0.13726327,0.23811172
sub-71,A+P-,F7,beta,-0.2515255,0.27196768
sub-71,A+P-,F7,delta,-0.0017071097,0.111180216
sub-71,A+P-,F7,gamma,-0.15626289,0.20568371
sub-71,A+P-,F7,theta,-0.22680296,0.32802576
sub-71,A+P-,F8,alpha,0.0055402163,0.14196461
sub-71,A+P-,F8,beta,-0.24096845,0.28292203
sub-71,A+P-,F8,delta,-0.057220712,0.092581056
sub-71,A+P-,F8,gamma,0.10724006,0.20825076
sub-71,A+P-,F8,theta,-0.058328636,0.11253887
sub-71,A+P-,Fp1,alpha,-0.103740096,0.19901067
sub-71,A+P-,Fp1,beta,-0.049590793,0.16019902
sub-71,A+P-,Fp1,delta,0.102805555,0.12061215
sub-71,A+P-,Fp1,gamma,-0.08673555,0.11560709
sub-71,A+P-,Fp1,theta,0.037136402,0.10561376
sub-71,A+P-,Fp2,alpha,-0.15583812,0.22002907
sub-71,A+P-,Fp2,beta,0.008812379,0.19894609
sub-71,A+P-,Fp2,delta,0.11209928,0.12837552
sub-71,A+P-,Fp2,gamma,-0.063626476,0.10354661
sub-71,A+P-,Fp2,theta,-0.05331597,0.10107013
sub-71,A+P-,Fz,alpha,-0.071509466,0.14630823
sub-71,A+P-,Fz,beta,-0.013407437,0.16848348
sub-71,A+P-,Fz,delta,-0.04117854,0.10938443
sub-71,A+P-,Fz,gamma,-0.043706797,0.13964538
sub-71,A+P-,Fz,theta,0.05831404,0.116021015
sub-71,A+P-,O1,alpha,-0.17711243,0.23079768
sub-71,A+P-,O1,beta,-0.016166806,0.13570234
sub-71,A+P-,O1,delta,0.087549396,0.12288044
sub-71,A+P-,O1,gamma,-0.26212412,0.2914321
sub-71,A+P-,O1,theta,0.008219054,0.11709057
sub-71,A+P-,O2,alpha,-0.19973077,0.23139408
sub-71,A+P-,O2,beta,-0.031623352,0.17068614
sub-71,A+P-,O2,delta,0.31104645,0.32126674
sub-71,A+P-,O2,gamma,-0.030786322,0.14937401
sub-71,A+P-,O2,theta,0.13528295,0.18422103
sub-71,A+P-,P3,alpha,-0.09057762,0.16453494
sub-71,A+P-,P3,beta,-0.03138637,0.101908244
sub-71,A+P-,P3,delta,0.019265823,0.09435539
sub-71,A+P-,P3,gamma,0.08983861,0.14425465
sub-71,A+P-,P3,theta,-0.04213648,0.17129275
sub-71,A+P-,P4,alpha,-0.018343179,0.120885074
sub-71,A+P-,P4,beta,-0.21291259,0.24764606
sub-71,A+P-,P4,delta,0.022598475,0.10288789
sub-71,A+P-,P4,gamma,0.06610829,0.114375114
sub-71,A+P-,P4,theta,-0.048262745,0.15999533
sub-71,A+P-,Pz,alpha,-0.049953185,0.15307261
sub-71,A+P-,Pz,beta,-0.013565792,0.10590985
sub-71,A+P-,Pz,delta,-0.07193217,0.115941525
sub-71,A+P-,Pz,gamma,0.015695632,0.10005617
sub-71,A+P-,Pz,theta,-0.14565209,0.17324312
sub-72,A+P-,C3,alpha,0.0046759034,0.09149328
sub-72,A+P-,C3,beta,0.034897804,0.1567608
sub-72,A+P-,C3,delta,0.12817885,0.15009654
sub-72,A+P-,C3,gamma,-0.066736236,0.10176672
sub-72,A+P-,C3,theta,0.07546236,0.08924083
sub-72,A+P-,C4,alpha,-0.039298274,0.10525892
sub-72,A+P-,C4,beta,-0.039642986,0.1292274
sub-72,A+P-,C4,delta,-0.015790287,0.08882955
sub-72,A+P-,C4,gamma,-0.023506684,0.14664377
sub-72,A+P-,C4,theta,0.044946916,0.09059242
sub-72,A+P-,Cz,alpha,0.04190411,0.128357
sub-72,A+P-,Cz,beta,0.040627047,0.22758374
sub-72,A+P-,Cz,delta,0.034962237,0.1047367
sub-72,A+P-,Cz,gamma,0.03349887,0.15141335
sub-72,A+P-,Cz,theta,-0.038099732,0.090466425
sub-72,A+P-,F3,alpha,-0.057200808,0.10693839
sub-72,A+P-,F3,beta,0.043466996,0.13206854
sub-72,A+P-,F3,delta,-0.027095076,0.09831054
sub-72,A+P-,F3,gamma,-0.014451541,0.10588599
sub-72,A+P-,F3,theta,0.043824654,0.09900462
sub-72,A+P-,F4,alpha,0.012252002,0.087615974
sub-72,A+P-,F4,beta,0.003987493,0.13862103
sub-72,A+P-,F4,delta,-0.041993707,0.10180768
sub-72,A+P-,F4,gamma,0.07930808,0.18580756
sub-72,A+P-,F4,theta,0.053171355,0.1116729
sub-72,A+P-,F7,alpha,-0.11075938,0.18049103
sub-72,A+P-,F7,beta,-0.28248447,0.3101141
sub-72,A+P-,F7,delta,-0.008689634,0.13654
sub-72,A+P-,F7,gamma,-0.13454507,0.16235854
sub-72,A+P-,F7,theta,-0.21686067,0.29471332
sub-72,A+P-,F8,alpha,0.015496282,0.104772665
sub-72,A+P-,F8,beta,-0.21892655,0.29443923
sub-72,A+P-,F8,delta,-0.0820474,0.12684676
sub-72,A+P-,F8,gamma,0.00426258,0.106836095
sub-72,A+P-,F8,theta,-0.027468588,0.12382305
sub-72,A+P-,Fp1,alpha,-0.09266013,0.1531523
sub-72,A+P-,Fp1,beta,-0.07704531,0.18639702
sub-72,A+P-,Fp1,delta,0.11005261,0.14062446
sub-72,A+P-,Fp1,gamma,-0.10791862,0.15214844
sub-72,A+P-,Fp1,theta,0.039456613,0.10154016
sub-72,A+P-,Fp2,alpha,-0.11261475,0.1556775
sub-72,A+P-,Fp2,beta,0.030102352,0.1991566
sub-72,A+P-,Fp2,delta,0.108389325,0.13898784
sub-72,A+P-,Fp2,gamma,-0.08115646,0.13771214
sub-72,A+P-,Fp2,theta,-0.06622125,0.11179313
sub-72,A+P-,Fz,alpha,-0.03402236,0.10029911
sub-72,A+P-,Fz,beta,0.002054467,0.19905199
sub-72,A+P-,Fz,delta,-0.054082055,0.11485489
sub-72,A+P-,Fz,gamma,-0.13832642,0.22603585
sub-72,A+P-,Fz,theta,0.06779216,0.11403857
sub-72,A+P-,O1,alpha,-0.15193562,0.18695262
sub-72,A+P-,O1,beta,0.011101424,0.16134919
sub-72,A+P-,O1,delta,0.09375894,0.13240731
sub-72,A+P-,O1,gamma,-0.26227245,0.294506
sub-72,A+P-,O1,theta,0.03546468,0.10569337
sub-72,A+P-,O2,alpha,-0.13625853,0.16138217
sub-72,A+P-,O2,beta,-0.013593604,0.20275968
sub-72,A+P-,O2,delta,0.32180855,0.33473325
sub-72,A+P-,O2,gamma,-0.046467718,0.15731375
sub-72,A+P-,O2,theta,0.14603762,0.17332718
sub-72,A+P-,P3,alpha,-0.058226228,0.11741359
sub-72,A+P-,P3,beta,-0.04715622,0.14941849
sub-72,A+P-,P3,delta,0.004338192,0.10093985
sub-72,A+P-,P3,gamma,0.07706471,0.16664332
sub-72,A+P-,P3,theta,-0.028164739,0.14935046
sub-72,A+P-,P4,alpha,-0.01578834,0.07982458
sub-72,A+P-,P4,beta,-0.30324307,0.34623966
sub-72,A+P-,P4,delta,0.0057260334,0.10885426
sub-72,A+P-,P4,gamma,0.11855891,0.1765197
sub-72,A+P-,P4,theta,-0.03304093,0.12991652
sub-72,A+P-,Pz,alpha,-0.024224764,0.1007867
sub-72,A+P-,Pz,beta,0.012341671,0.15075703
sub-72,A+P-,Pz,delta,-0.08810052,0.14278142
sub-72,A+P-,Pz,gamma,-0.0009588388,0.14355429
sub-72,A+P-,Pz,theta,-0.12053744,0.15630586
sub-73,A+P-,C3,alpha,-0.016933275,0.11663076
sub-73,A+P-,C3,beta,0.07165049,0.14614709
sub-73,A+P-,C3,delta,0.1355834,0.15173894
sub-73,A+P-,C3,gamma,-0.061791595,0.09929232
sub-73,A+P-,C3,theta,0.06648814,0.08198998
sub-73,A+P-,C4,alpha,-0.047072556,0.12836611
sub-73,A+P-,C4,beta,-0.03281324,0.13186206
sub-73,A+P-,C4,delta,-0.0144910645,0.10361606
sub-73,A+P-,C4,gamma,-0.023730868,0.13853534
sub-73,A+P-,C4,theta,0.034606956,0.083772585
sub-73,A+P-,Cz,alpha,0.058761958,0.1679235
sub-73,A+P-,Cz,beta,0.054397237,0.20474355
sub-73,A+P-,Cz,delta,0.03007447,0.09553308
sub-73,A+P-,Cz,gamma,0.068681955,0.17111954
sub-73,A+P-,Cz,theta,-0.040909898,0.09060913
sub-73,A+P-,F3,alpha,-0.06467978,0.14410529
sub-73,A+P-,F3,beta,0.037660144,0.107725374
sub-73,A+P-,F3,delta,-0.07046861,0.14204201
sub-73,A+P-,F3,gamma,-0.0112388395,0.07603882
sub-73,A+P-,F3,theta,0.024176007,0.07303609
sub-73,A+P-,F4,alpha,-0.051033407,0.15238744
sub-73,A+P-,F4,beta,-0.0023825215,0.13377078
sub-73,A+P-,F4,delta,-0.047371343,0.11274866
sub-73,A+P-,F4,gamma,0.0074477154,0.09286288
sub-73,A+P-,F4,theta,0.024786279,0.08481768
sub-73,A+P-,F7,alpha,-0.11029314,0.21075065
sub-73,A+P-,F7,beta,-0.2353171,0.26007825
sub-73,A+P-,F7,delta,-0.019100452,0.15830876
sub-73,A+P-,F7,gamma,-0.1006802,0.12570204
sub-73,A+P-,F7,theta,-0.24695554,0.30799562
sub-73,A+P-,F8,alpha,0.011861367,0.12586378
sub-73,A+P-,F8,beta,-0.21870208,0.2617661
sub-73,A+P-,F8,delta,-0.08998918,0.13788308
sub-73,A+P-,F8,gamma,-0.013588227,0.081924014
sub-73,A+P-,F8,theta,-0.044509836,0.120153084
sub-73,A+P-,Fp1,alpha,-0.09021196,0.1758746
sub-73,A+P-,Fp1,beta,-0.04965191,0.1624452
sub-73,A+P-,Fp1,delta,0.10986224,0.14701799
sub-73,A+P-,Fp1,gamma,-0.10040745,0.13160376
sub-73,A+P-,Fp1,theta,0.02010401,0.08243803
sub-73,A+P-,Fp2,alpha,-0.13158643,0.1849539
sub-73,A+P-,Fp2,beta,0.0079186745,0.18688984
sub-73,A+P-,Fp2,delta,0.1264625,0.16019627
sub-73,A+P-,Fp2,gamma,-0.07876177,0.113087505
sub-73,A+P-,Fp2,theta,-0.041516945,0.084868126
sub-73,A+P-,Fz,alpha,-0.08951242,0.16716805
sub-73,A+P-,Fz,beta,-0.018823782,0.18297061
sub-73,A+P-,Fz,delta,-0.04349067,0.10303512
