participant_id,group,channel,band,signed_relevance,absolute_relevance
sub-60,A+P-,P3,beta,-0.14170805,0.32723162
sub-60,A+P-,P3,delta,-0.024704084,0.21878445
sub-60,A+P-,P3,gamma,0.12858972,0.31627056
sub-60,A+P-,P3,theta,-0.05442264,0.22599244
sub-60,A+P-,P4,alpha,0.0025213137,0.17263575
sub-60,A+P-,P4,beta,-0.41381118,0.52564764
sub-60,A+P-,P4,delta,-0.054920573,0.2716289
sub-60,A+P-,P4,gamma,0.25002825,0.40264356
sub-60,A+P-,P4,theta,-0.077596605,0.23297904
sub-60,A+P-,Pz,alpha,-0.0059375176,0.17642741
sub-60,A+P-,Pz,beta,0.004677051,0.2398961
sub-60,A+P-,Pz,delta,-0.2051525,0.35127
sub-60,A+P-,Pz,gamma,-0.03473023,0.36597466
sub-60,A+P-,Pz,theta,-0.20902875,0.28301793
sub-61,A+P-,C3,alpha,-0.045673132,0.26996043
sub-61,A+P-,C3,beta,0.13748154,0.27523896
sub-61,A+P-,C3,delta,0.16332698,0.19088222
sub-61,A+P-,C3,gamma,-0.07313187,0.17197087
sub-61,A+P-,C3,theta,0.11309264,0.15196377
sub-61,A+P-,C4,alpha,-0.10934643,0.29470795
sub-61,A+P-,C4,beta,-0.026819414,0.24953717
sub-61,A+P-,C4,delta,0.010599099,0.12287804
sub-61,A+P-,C4,gamma,-0.04658409,0.26333347
sub-61,A+P-,C4,theta,0.04701474,0.14916494
sub-61,A+P-,Cz,alpha,0.10152717,0.3032605
sub-61,A+P-,Cz,beta,-0.06566364,0.37238106
sub-61,A+P-,Cz,delta,0.072645344,0.12095031
sub-61,A+P-,Cz,gamma,0.17671339,0.29441395
sub-61,A+P-,Cz,theta,-0.06706438,0.15564652
sub-61,A+P-,F3,alpha,-0.077353925,0.32917392
sub-61,A+P-,F3,beta,0.00679624,0.18917792
sub-61,A+P-,F3,delta,-0.012601956,0.095121786
sub-61,A+P-,F3,gamma,-0.00621408,0.13024577
sub-61,A+P-,F3,theta,0.038015787,0.14874206
sub-61,A+P-,F4,alpha,-0.15772727,0.34491265
sub-61,A+P-,F4,beta,0.029973602,0.27589113
sub-61,A+P-,F4,delta,0.006345459,0.058855448
sub-61,A+P-,F4,gamma,0.26200923,0.41825593
sub-61,A+P-,F4,theta,-0.0093640685,0.1111005
sub-61,A+P-,F7,alpha,-0.1462481,0.44457737
sub-61,A+P-,F7,beta,-0.37853894,0.44576535
sub-61,A+P-,F7,delta,-0.04189496,0.2158978
sub-61,A+P-,F7,gamma,-0.14988504,0.2147901
sub-61,A+P-,F7,theta,-0.3927891,0.50474703
sub-61,A+P-,F8,alpha,-0.02666447,0.3175011
sub-61,A+P-,F8,beta,-0.28334004,0.38976356
sub-61,A+P-,F8,delta,-0.10130926,0.18073511
sub-61,A+P-,F8,gamma,-0.019154923,0.18346263
sub-61,A+P-,F8,theta,-0.11608651,0.19899245
sub-61,A+P-,Fp1,alpha,-0.12920143,0.34405804
sub-61,A+P-,Fp1,beta,-0.10901304,0.33318928
sub-61,A+P-,Fp1,delta,0.12604779,0.15762354
sub-61,A+P-,Fp1,gamma,-0.1828896,0.35712814
sub-61,A+P-,Fp1,theta,0.0024859842,0.12413803
sub-61,A+P-,Fp2,alpha,-0.24634816,0.36166325
sub-61,A+P-,Fp2,beta,-0.009659016,0.46739215
sub-61,A+P-,Fp2,delta,0.09366723,0.11977617
sub-61,A+P-,Fp2,gamma,-0.32028288,0.47569954
sub-61,A+P-,Fp2,theta,-0.028561048,0.09995637
sub-61,A+P-,Fz,alpha,-0.1697548,0.36858073
sub-61,A+P-,Fz,beta,-0.061910737,0.24782437
sub-61,A+P-,Fz,delta,-0.036301915,0.10710406
sub-61,A+P-,Fz,gamma,0.035671137,0.16276544
sub-61,A+P-,Fz,theta,0.0395935,0.1276189
sub-61,A+P-,O1,alpha,-0.19736707,0.40333986
sub-61,A+P-,O1,beta,-0.07471305,0.23124303
sub-61,A+P-,O1,delta,0.09575856,0.16179475
sub-61,A+P-,O1,gamma,-0.14321257,0.2228602
sub-61,A+P-,O1,theta,-0.019094242,0.20881194
sub-61,A+P-,O2,alpha,-0.35011676,0.4959241
sub-61,A+P-,O2,beta,-0.08712203,0.20324957
sub-61,A+P-,O2,delta,0.23383051,0.2606657
sub-61,A+P-,O2,gamma,-0.0256093,0.14841877
sub-61,A+P-,O2,theta,0.11815882,0.20077722
sub-61,A+P-,P3,alpha,-0.14433081,0.349194
sub-61,A+P-,P3,beta,-0.0083826585,0.13532087
sub-61,A+P-,P3,delta,0.031738143,0.11557371
sub-61,A+P-,P3,gamma,0.112793095,0.15337159
sub-61,A+P-,P3,theta,-0.16568427,0.2508822
sub-61,A+P-,P4,alpha,-0.023590276,0.30285084
sub-61,A+P-,P4,beta,-0.1301142,0.19659878
sub-61,A+P-,P4,delta,0.07669928,0.118257016
sub-61,A+P-,P4,gamma,0.020101912,0.07455076
sub-61,A+P-,P4,theta,-0.12749396,0.2053867
sub-61,A+P-,Pz,alpha,-0.06490317,0.3199159
sub-61,A+P-,Pz,beta,-0.03539911,0.15776594
sub-61,A+P-,Pz,delta,-0.062754415,0.12066182
sub-61,A+P-,Pz,gamma,0.011174718,0.095113605
sub-61,A+P-,Pz,theta,-0.27097064,0.3013772
sub-62,A+P-,C3,alpha,0.019699011,0.2695281
sub-62,A+P-,C3,beta,0.0802757,0.29971227
sub-62,A+P-,C3,delta,0.18597238,0.22113961
sub-62,A+P-,C3,gamma,-0.16442065,0.23113254
sub-62,A+P-,C3,theta,0.11745806,0.16249532
sub-62,A+P-,C4,alpha,-0.06616074,0.27422512
sub-62,A+P-,C4,beta,-0.06955497,0.2839446
sub-62,A+P-,C4,delta,-0.06805149,0.1983195
sub-62,A+P-,C4,gamma,-0.13721418,0.29452854
sub-62,A+P-,C4,theta,0.030890247,0.17707461
sub-62,A+P-,Cz,alpha,0.1534876,0.34141216
sub-62,A+P-,Cz,beta,0.046494182,0.37350503
sub-62,A+P-,Cz,delta,0.07655708,0.17542075
sub-62,A+P-,Cz,gamma,0.07050923,0.23758183
sub-62,A+P-,Cz,theta,-0.095984176,0.20155719
sub-62,A+P-,F3,alpha,-0.12906641,0.27113444
sub-62,A+P-,F3,beta,0.08984944,0.26302195
sub-62,A+P-,F3,delta,-0.112485185,0.255324
sub-62,A+P-,F3,gamma,-0.048391584,0.19671142
sub-62,A+P-,F3,theta,0.018811857,0.2093977
sub-62,A+P-,F4,alpha,-0.06414073,0.28928632
sub-62,A+P-,F4,beta,0.07660685,0.29820383
sub-62,A+P-,F4,delta,-0.1546389,0.25763625
sub-62,A+P-,F4,gamma,0.0733791,0.27426726
sub-62,A+P-,F4,theta,0.035594057,0.20526063
sub-62,A+P-,F7,alpha,-0.099562004,0.4041586
sub-62,A+P-,F7,beta,-0.4335926,0.49818856
sub-62,A+P-,F7,delta,-0.027402649,0.3308679
sub-62,A+P-,F7,gamma,-0.19970885,0.25858754
sub-62,A+P-,F7,theta,-0.35841328,0.5779099
sub-62,A+P-,F8,alpha,0.09864356,0.2648379
sub-62,A+P-,F8,beta,-0.3601929,0.48988715
sub-62,A+P-,F8,delta,-0.20095797,0.31139725
sub-62,A+P-,F8,gamma,0.06736887,0.35425338
sub-62,A+P-,F8,theta,-0.103800036,0.23694384
sub-62,A+P-,Fp1,alpha,-0.15534595,0.35032815
sub-62,A+P-,Fp1,beta,-0.109118,0.3302189
sub-62,A+P-,Fp1,delta,0.19187231,0.26382983
sub-62,A+P-,Fp1,gamma,-0.17432866,0.25150353
sub-62,A+P-,Fp1,theta,0.058940455,0.21638428
sub-62,A+P-,Fp2,alpha,-0.23574354,0.3759932
sub-62,A+P-,Fp2,beta,0.021981696,0.38501143
sub-62,A+P-,Fp2,delta,0.15931156,0.25732696
sub-62,A+P-,Fp2,gamma,-0.14601839,0.24661635
sub-62,A+P-,Fp2,theta,-0.08689967,0.21680585
sub-62,A+P-,Fz,alpha,-0.06373675,0.32263526
sub-62,A+P-,Fz,beta,0.041480273,0.37720227
sub-62,A+P-,Fz,delta,-0.07513265,0.19817108
sub-62,A+P-,Fz,gamma,-0.034610543,0.27902135
sub-62,A+P-,Fz,theta,0.06802281,0.21712871
sub-62,A+P-,O1,alpha,-0.22213653,0.38937077
sub-62,A+P-,O1,beta,0.021216497,0.35204157
sub-62,A+P-,O1,delta,0.13806751,0.21048194
sub-62,A+P-,O1,gamma,-0.38162982,0.43958953
sub-62,A+P-,O1,theta,0.0500878,0.23432037
sub-62,A+P-,O2,alpha,-0.25632754,0.3956387
sub-62,A+P-,O2,beta,0.01868887,0.39104176
sub-62,A+P-,O2,delta,0.4531258,0.47860545
sub-62,A+P-,O2,gamma,-0.030003553,0.23939547
sub-62,A+P-,O2,theta,0.22858326,0.32450444
sub-62,A+P-,P3,alpha,-0.078704104,0.31891125
sub-62,A+P-,P3,beta,-0.044317693,0.30605245
sub-62,A+P-,P3,delta,-0.0021939743,0.1544257
sub-62,A+P-,P3,gamma,0.11716262,0.24240299
sub-62,A+P-,P3,theta,-0.08422596,0.2565189
sub-62,A+P-,P4,alpha,0.025227433,0.26980364
sub-62,A+P-,P4,beta,-0.49584442,0.60843706
sub-62,A+P-,P4,delta,0.049606204,0.16944277
sub-62,A+P-,P4,gamma,0.14649393,0.2433774
sub-62,A+P-,P4,theta,-0.10991954,0.22718933
sub-62,A+P-,Pz,alpha,-0.03082511,0.2587511
sub-62,A+P-,Pz,beta,0.046401966,0.3275044
sub-62,A+P-,Pz,delta,-0.2020024,0.28747022
sub-62,A+P-,Pz,gamma,-0.0050909193,0.22991201
sub-62,A+P-,Pz,theta,-0.26716077,0.34191138
sub-63,A+P-,C3,alpha,-0.010103194,0.21539721
sub-63,A+P-,C3,beta,0.07113783,0.1989617
sub-63,A+P-,C3,delta,0.24873498,0.34823993
sub-63,A+P-,C3,gamma,-0.19427061,0.30002743
sub-63,A+P-,C3,theta,0.21543872,0.30338016
sub-63,A+P-,C4,alpha,-0.08199078,0.23536524
sub-63,A+P-,C4,beta,-0.13535668,0.24671395
sub-63,A+P-,C4,delta,-0.11652953,0.29584074
sub-63,A+P-,C4,gamma,-0.009423038,0.3756269
sub-63,A+P-,C4,theta,0.18672979,0.35500434
sub-63,A+P-,Cz,alpha,0.14997494,0.32975292
sub-63,A+P-,Cz,beta,0.1484345,0.30700028
sub-63,A+P-,Cz,delta,0.004199427,0.28257397
sub-63,A+P-,Cz,gamma,0.029085902,0.2703147
sub-63,A+P-,Cz,theta,-0.18348841,0.3007763
sub-63,A+P-,F3,alpha,-0.13301942,0.24276072
sub-63,A+P-,F3,beta,0.030849243,0.18369222
sub-63,A+P-,F3,delta,-0.1997293,0.3968306
sub-63,A+P-,F3,gamma,-0.057334844,0.17838171
sub-63,A+P-,F3,theta,0.05778839,0.26102272
sub-63,A+P-,F4,alpha,-0.019212378,0.23410907
sub-63,A+P-,F4,beta,-0.017344639,0.20243627
sub-63,A+P-,F4,delta,-0.17264494,0.3028201
sub-63,A+P-,F4,gamma,-0.006834664,0.19391175
sub-63,A+P-,F4,theta,0.12616208,0.32360813
sub-63,A+P-,F7,alpha,-0.18066391,0.3496209
sub-63,A+P-,F7,beta,-0.4559851,0.4993559
sub-63,A+P-,F7,delta,-0.052420814,0.35329717
sub-63,A+P-,F7,gamma,-0.22149055,0.2764578
sub-63,A+P-,F7,theta,-0.34704933,0.52944505
sub-63,A+P-,F8,alpha,0.03440721,0.21019566
sub-63,A+P-,F8,beta,-0.47766355,0.57333726
sub-63,A+P-,F8,delta,-0.1944309,0.31862384
sub-63,A+P-,F8,gamma,0.043568622,0.32237807
sub-63,A+P-,F8,theta,-0.06619264,0.30620703
sub-63,A+P-,Fp1,alpha,-0.23273171,0.3431854
sub-63,A+P-,Fp1,beta,-0.12461644,0.3341066
sub-63,A+P-,Fp1,delta,0.18690106,0.29151794
sub-63,A+P-,Fp1,gamma,-0.15278347,0.30495474
sub-63,A+P-,Fp1,theta,0.030591378,0.20881021
sub-63,A+P-,Fp2,alpha,-0.27431187,0.36338773
sub-63,A+P-,Fp2,beta,0.045175277,0.32933614
sub-63,A+P-,Fp2,delta,0.117664866,0.25701362
sub-63,A+P-,Fp2,gamma,-0.10241415,0.2738861
sub-63,A+P-,Fp2,theta,-0.2380599,0.32795557
sub-63,A+P-,Fz,alpha,0.0051211114,0.21844088
sub-63,A+P-,Fz,beta,-0.095241085,0.29127216
sub-63,A+P-,Fz,delta,-0.17138402,0.3438166
sub-63,A+P-,Fz,gamma,-0.120193906,0.29664665
sub-63,A+P-,Fz,theta,0.2341245,0.40673974
sub-63,A+P-,O1,alpha,-0.27478614,0.3726131
sub-63,A+P-,O1,beta,-0.08576155,0.27369723
sub-63,A+P-,O1,delta,0.18980905,0.29188105
sub-63,A+P-,O1,gamma,-0.44810104,0.5030912
sub-63,A+P-,O1,theta,0.04818296,0.2667362
sub-63,A+P-,O2,alpha,-0.20517573,0.305965
sub-63,A+P-,O2,beta,-0.04552829,0.3610121
sub-63,A+P-,O2,delta,0.5227246,0.5641136
sub-63,A+P-,O2,gamma,-0.15428163,0.33951342
sub-63,A+P-,O2,theta,0.2675715,0.37782192
sub-63,A+P-,P3,alpha,-0.14182296,0.28232697
sub-63,A+P-,P3,beta,-0.17540386,0.29548308
sub-63,A+P-,P3,delta,0.014642483,0.22019047
sub-63,A+P-,P3,gamma,0.0546444,0.28754964
sub-63,A+P-,P3,theta,0.07020654,0.41171592
sub-63,A+P-,P4,alpha,-0.020463008,0.23275825
sub-63,A+P-,P4,beta,-0.47634795,0.556105
sub-63,A+P-,P4,delta,-0.014180533,0.26722074
sub-63,A+P-,P4,gamma,0.19715326,0.35508612
sub-63,A+P-,P4,theta,-0.054358687,0.3201324
sub-63,A+P-,Pz,alpha,-0.036356427,0.2304483
sub-63,A+P-,Pz,beta,-0.07972498,0.2384325
sub-63,A+P-,Pz,delta,-0.19392928,0.34421402
sub-63,A+P-,Pz,gamma,-0.0657611,0.27470654
sub-63,A+P-,Pz,theta,-0.2470492,0.3457294
sub-64,A+P-,C3,alpha,-0.013429286,0.27001154
sub-64,A+P-,C3,beta,0.08662586,0.20778954
sub-64,A+P-,C3,delta,0.26342452,0.33346376
sub-64,A+P-,C3,gamma,-0.15300016,0.22608766
sub-64,A+P-,C3,theta,0.15460017,0.22245166
sub-64,A+P-,C4,alpha,-0.07629827,0.26928946
sub-64,A+P-,C4,beta,-0.108487524,0.23947465
sub-64,A+P-,C4,delta,-0.09706052,0.28764778
sub-64,A+P-,C4,gamma,-0.08010006,0.29977414
sub-64,A+P-,C4,theta,0.181158,0.34505364
sub-64,A+P-,Cz,alpha,0.12953568,0.3187308
sub-64,A+P-,Cz,beta,0.12312452,0.312831
sub-64,A+P-,Cz,delta,-0.0087214075,0.28349262
sub-64,A+P-,Cz,gamma,0.073321745,0.27868706
sub-64,A+P-,Cz,theta,-0.17747048,0.28975976
sub-64,A+P-,F3,alpha,-0.1318855,0.28858912
sub-64,A+P-,F3,beta,0.038072575,0.1847913
sub-64,A+P-,F3,delta,-0.19134167,0.36850196
sub-64,A+P-,F3,gamma,-0.055169083,0.15383579
sub-64,A+P-,F3,theta,0.072257385,0.2520895
sub-64,A+P-,F4,alpha,-0.092423774,0.29417792
sub-64,A+P-,F4,beta,0.002883169,0.22286248
sub-64,A+P-,F4,delta,-0.16732626,0.288875
sub-64,A+P-,F4,gamma,-0.03002674,0.15841462
sub-64,A+P-,F4,theta,0.093127154,0.29075214
sub-64,A+P-,F7,alpha,-0.20666333,0.3657735
sub-64,A+P-,F7,beta,-0.2867444,0.32834616
sub-64,A+P-,F7,delta,-0.054872844,0.40101957
sub-64,A+P-,F7,gamma,-0.14477903,0.18221508
sub-64,A+P-,F7,theta,-0.3396847,0.54446954
sub-64,A+P-,F8,alpha,0.08957493,0.2922999
sub-64,A+P-,F8,beta,-0.34983015,0.42271098
sub-64,A+P-,F8,delta,-0.17898208,0.30458733
sub-64,A+P-,F8,gamma,-0.057632904,0.16455379
sub-64,A+P-,F8,theta,0.0023963493,0.37611446
sub-64,A+P-,Fp1,alpha,-0.19570452,0.3413841
sub-64,A+P-,Fp1,beta,-0.11552431,0.38671887
sub-64,A+P-,Fp1,delta,0.17053524,0.25277215
sub-64,A+P-,Fp1,gamma,-0.13936126,0.34198758
sub-64,A+P-,Fp1,theta,0.03249375,0.18472219
sub-64,A+P-,Fp2,alpha,-0.3140627,0.42069066
sub-64,A+P-,Fp2,beta,0.06091436,0.34145302
sub-64,A+P-,Fp2,delta,0.12940346,0.25838932
sub-64,A+P-,Fp2,gamma,-0.10780051,0.24093445
sub-64,A+P-,Fp2,theta,-0.17816842,0.2877098
sub-64,A+P-,Fz,alpha,-0.027659202,0.2556324
sub-64,A+P-,Fz,beta,-0.07165519,0.3075507
sub-64,A+P-,Fz,delta,-0.18639603,0.3530477
sub-64,A+P-,Fz,gamma,-0.033006307,0.24529104
sub-64,A+P-,Fz,theta,0.108840734,0.25651163
sub-64,A+P-,O1,alpha,-0.2768326,0.39909115
sub-64,A+P-,O1,beta,-0.06533781,0.28250805
sub-64,A+P-,O1,delta,0.16920069,0.29429713
sub-64,A+P-,O1,gamma,-0.46142536,0.5202223
sub-64,A+P-,O1,theta,0.043460112,0.25476077
sub-64,A+P-,O2,alpha,-0.31534374,0.4281632
sub-64,A+P-,O2,beta,-0.07536528,0.3164613
sub-64,A+P-,O2,delta,0.51021093,0.5488364
sub-64,A+P-,O2,gamma,-0.057030316,0.23596664
sub-64,A+P-,O2,theta,0.22747561,0.30749795
sub-64,A+P-,P3,alpha,-0.15451656,0.3051172
sub-64,A+P-,P3,beta,-0.13635811,0.26489288
sub-64,A+P-,P3,delta,-0.005816189,0.23535389
sub-64,A+P-,P3,gamma,0.078638025,0.26001233
sub-64,A+P-,P3,theta,-0.009131295,0.34870586
sub-64,A+P-,P4,alpha,-0.019543914,0.26684844
sub-64,A+P-,P4,beta,-0.44520476,0.5140021
sub-64,A+P-,P4,delta,-0.020725375,0.27934954
sub-64,A+P-,P4,gamma,0.11973131,0.24997297
sub-64,A+P-,P4,theta,-0.105931096,0.30180463
sub-64,A+P-,Pz,alpha,-0.029728644,0.2800624
sub-64,A+P-,Pz,beta,-0.08526935,0.22626676
sub-64,A+P-,Pz,delta,-0.21635677,0.33309016
sub-64,A+P-,Pz,gamma,-0.01572321,0.21358594
sub-64,A+P-,Pz,theta,-0.26676095,0.35069948
sub-65,A+P-,C3,alpha,-0.027309792,0.27371955
sub-65,A+P-,C3,beta,0.0930135,0.24120413
sub-65,A+P-,C3,delta,0.2478171,0.3009104
sub-65,A+P-,C3,gamma,-0.17361419,0.2764701
sub-65,A+P-,C3,theta,0.099402964,0.15916231
sub-65,A+P-,C4,alpha,-0.10072525,0.2967149
sub-65,A+P-,C4,beta,-0.08491104,0.2519826
sub-65,A+P-,C4,delta,-0.047864225,0.21702842
sub-65,A+P-,C4,gamma,-0.06517591,0.2930542
sub-65,A+P-,C4,theta,0.030883031,0.17729972
sub-65,A+P-,Cz,alpha,0.1448922,0.38140208
sub-65,A+P-,Cz,beta,0.03150303,0.26454934
sub-65,A+P-,Cz,delta,0.009164882,0.19153777
sub-65,A+P-,Cz,gamma,0.089508176,0.26273617
sub-65,A+P-,Cz,theta,-0.10362405,0.1872324
sub-65,A+P-,F3,alpha,-0.12958899,0.2749492
sub-65,A+P-,F3,beta,0.000945072,0.14107762
sub-65,A+P-,F3,delta,-0.3294435,0.44436663
sub-65,A+P-,F3,gamma,-0.038326062,0.13226756
sub-65,A+P-,F3,theta,0.00017854846,0.1342614
sub-65,A+P-,F4,alpha,-0.16834454,0.3876971
sub-65,A+P-,F4,beta,-0.0115999505,0.21954295
sub-65,A+P-,F4,delta,-0.117141426,0.23149848
sub-65,A+P-,F4,gamma,-0.023350596,0.13407332
sub-65,A+P-,F4,theta,0.008684143,0.19185865
sub-65,A+P-,F7,alpha,-0.16099739,0.47132877
sub-65,A+P-,F7,beta,-0.36316463,0.416246
sub-65,A+P-,F7,delta,-0.085937425,0.29629537
sub-65,A+P-,F7,gamma,-0.19139794,0.24665579
sub-65,A+P-,F7,theta,-0.46887836,0.57085574
sub-65,A+P-,F8,alpha,0.056545284,0.3098152
sub-65,A+P-,F8,beta,-0.32588258,0.42231157
sub-65,A+P-,F8,delta,-0.22941764,0.31602162
sub-65,A+P-,F8,gamma,-0.040701687,0.1858781
sub-65,A+P-,F8,theta,-0.13797702,0.25810018
sub-65,A+P-,Fp1,alpha,-0.17472808,0.36153045
sub-65,A+P-,Fp1,beta,-0.118729964,0.3094781
sub-65,A+P-,Fp1,delta,0.1481888,0.23504393
sub-65,A+P-,Fp1,gamma,-0.22532776,0.33514872
sub-65,A+P-,Fp1,theta,0.008096767,0.18637104
sub-65,A+P-,Fp2,alpha,-0.27678227,0.41096386
sub-65,A+P-,Fp2,beta,-0.029406093,0.36621714
sub-65,A+P-,Fp2,delta,0.13931066,0.25202397
sub-65,A+P-,Fp2,gamma,-0.22628096,0.30676377
sub-65,A+P-,Fp2,theta,-0.089137875,0.19487329
sub-65,A+P-,Fz,alpha,-0.15351391,0.33860204
sub-65,A+P-,Fz,beta,-0.055265665,0.2867307
sub-65,A+P-,Fz,delta,-0.14913341,0.26270738
sub-65,A+P-,Fz,gamma,-0.0043533235,0.2610238
sub-65,A+P-,Fz,theta,0.017641807,0.17256606
sub-65,A+P-,O1,alpha,-0.27485448,0.4869609
sub-65,A+P-,O1,beta,-0.08600744,0.2074949
sub-65,A+P-,O1,delta,0.07474424,0.12706387
sub-65,A+P-,O1,gamma,-0.08610004,0.14172347
sub-65,A+P-,O1,theta,0.013869206,0.08094685
sub-65,A+P-,O2,alpha,-0.43362117,0.5447079
sub-65,A+P-,O2,beta,-0.12706843,0.27435774
sub-65,A+P-,O2,delta,0.24406587,0.27325264
sub-65,A+P-,O2,gamma,-0.060580146,0.14059834
sub-65,A+P-,O2,theta,0.06355038,0.10526255
sub-65,A+P-,P3,alpha,-0.1341457,0.35935313
sub-65,A+P-,P3,beta,-0.083821535,0.2704324
sub-65,A+P-,P3,delta,-0.027515996,0.1876016
sub-65,A+P-,P3,gamma,0.13141352,0.22900099
sub-65,A+P-,P3,theta,-0.12813821,0.23502555
sub-65,A+P-,P4,alpha,-0.03812643,0.26440382
sub-65,A+P-,P4,beta,-0.5916231,0.66608655
sub-65,A+P-,P4,delta,-0.031797137,0.2566614
sub-65,A+P-,P4,gamma,0.14338899,0.2641027
sub-65,A+P-,P4,theta,-0.18778066,0.28930724
sub-65,A+P-,Pz,alpha,-0.059557162,0.25025362
sub-65,A+P-,Pz,beta,-0.06644526,0.30581522
sub-65,A+P-,Pz,delta,-0.32827342,0.40299177
sub-65,A+P-,Pz,gamma,-0.0063263136,0.237423
sub-65,A+P-,Pz,theta,-0.3265661,0.3849852
sub-66,A+P-,C3,alpha,-0.023700278,0.22852483
sub-66,A+P-,C3,beta,0.07624865,0.17651609
sub-66,A+P-,C3,delta,0.26334512,0.35265604
sub-66,A+P-,C3,gamma,-0.08056381,0.16216579
sub-66,A+P-,C3,theta,0.15228093,0.21577395
sub-66,A+P-,C4,alpha,-0.08131021,0.229206
sub-66,A+P-,C4,beta,-0.07336491,0.2088308
sub-66,A+P-,C4,delta,-0.049247097,0.28327113
sub-66,A+P-,C4,gamma,-0.039789617,0.2469009
sub-66,A+P-,C4,theta,0.19406131,0.3318341
sub-66,A+P-,Cz,alpha,0.11355538,0.31110245
sub-66,A+P-,Cz,beta,0.12631509,0.3175766
sub-66,A+P-,Cz,delta,-0.023092799,0.2501953
sub-66,A+P-,Cz,gamma,0.15747727,0.32072473
sub-66,A+P-,Cz,theta,-0.16440724,0.27580303
sub-66,A+P-,F3,alpha,-0.107656114,0.28600726
sub-66,A+P-,F3,beta,0.020083522,0.15008293
sub-66,A+P-,F3,delta,-0.22904237,0.37139982
sub-66,A+P-,F3,gamma,-0.028639348,0.14883381
sub-66,A+P-,F3,theta,0.023242101,0.15323879
sub-66,A+P-,F4,alpha,-0.18214798,0.37124714
sub-66,A+P-,F4,beta,-0.031451605,0.15880196
sub-66,A+P-,F4,delta,-0.13164243,0.25714514
sub-66,A+P-,F4,gamma,-0.028651875,0.12834078
sub-66,A+P-,F4,theta,0.012028995,0.18274222
sub-66,A+P-,F7,alpha,-0.1789269,0.34201777
sub-66,A+P-,F7,beta,-0.18088196,0.22096851
sub-66,A+P-,F7,delta,-0.082997665,0.39855334
sub-66,A+P-,F7,gamma,-0.12754554,0.16759439
sub-66,A+P-,F7,theta,-0.35337695,0.44578966
sub-66,A+P-,F8,alpha,0.04401943,0.25586656
sub-66,A+P-,F8,beta,-0.20176499,0.2718015
sub-66,A+P-,F8,delta,-0.19702776,0.32769758
sub-66,A+P-,F8,gamma,-0.040753976,0.115912326
sub-66,A+P-,F8,theta,-0.10475401,0.20460868
sub-66,A+P-,Fp1,alpha,-0.13625441,0.32563695
sub-66,A+P-,Fp1,beta,0.0058511416,0.18104434
sub-66,A+P-,Fp1,delta,0.14516675,0.26484498
sub-66,A+P-,Fp1,gamma,-0.1382618,0.20199393
sub-66,A+P-,Fp1,theta,0.0073140925,0.1431978
sub-66,A+P-,Fp2,alpha,-0.26301822,0.3735641
sub-66,A+P-,Fp2,beta,0.07877995,0.24141413
sub-66,A+P-,Fp2,delta,0.13440064,0.27421486
sub-66,A+P-,Fp2,gamma,-0.07942023,0.14142814
sub-66,A+P-,Fp2,theta,-0.076757565,0.16257511
sub-66,A+P-,Fz,alpha,-0.15824956,0.35204595
sub-66,A+P-,Fz,beta,-0.09209556,0.2404633
sub-66,A+P-,Fz,delta,-0.09786457,0.24209084
sub-66,A+P-,Fz,gamma,-0.014208677,0.24339454
sub-66,A+P-,Fz,theta,0.021124732,0.16597164
sub-66,A+P-,O1,alpha,-0.28447333,0.41057527
sub-66,A+P-,O1,beta,-0.04906295,0.2811581
sub-66,A+P-,O1,delta,0.12517822,0.23517334
sub-66,A+P-,O1,gamma,-0.52147335,0.61371815
sub-66,A+P-,O1,theta,-0.00841241,0.19686037
sub-66,A+P-,O2,alpha,-0.40970972,0.49494433
sub-66,A+P-,O2,beta,-0.10280662,0.25005352
sub-66,A+P-,O2,delta,0.43375388,0.47625974
sub-66,A+P-,O2,gamma,-0.03214329,0.28582636
sub-66,A+P-,O2,theta,0.12235582,0.19292118
sub-66,A+P-,P3,alpha,-0.16355065,0.34852552
sub-66,A+P-,P3,beta,-0.05968627,0.16651738
sub-66,A+P-,P3,delta,-0.0056085815,0.19747746
sub-66,A+P-,P3,gamma,0.11683321,0.2783244
sub-66,A+P-,P3,theta,-0.13842556,0.25699788
sub-66,A+P-,P4,alpha,-0.041519713,0.29066843
sub-66,A+P-,P4,beta,-0.2060509,0.27986878
sub-66,A+P-,P4,delta,-0.02174452,0.23646243
sub-66,A+P-,P4,gamma,0.05332954,0.16117497
sub-66,A+P-,P4,theta,-0.17237777,0.2412235
sub-66,A+P-,Pz,alpha,-0.034800027,0.3063308
sub-66,A+P-,Pz,beta,-0.05100108,0.17701247
sub-66,A+P-,Pz,delta,-0.24343146,0.32115468
sub-66,A+P-,Pz,gamma,0.036465555,0.17461696
sub-66,A+P-,Pz,theta,-0.29126525,0.3327783
sub-67,A+P-,C3,alpha,-0.08448417,0.31088305
sub-67,A+P-,C3,beta,0.09038902,0.20010506
sub-67,A+P-,C3,delta,0.19374919,0.22323301
sub-67,A+P-,C3,gamma,-0.08979437,0.21460919
sub-67,A+P-,C3,theta,0.110967875,0.16502373
sub-67,A+P-,C4,alpha,-0.08750763,0.2974732
sub-67,A+P-,C4,beta,-0.04289136,0.22413796
sub-67,A+P-,C4,delta,-0.019581567,0.18351704
sub-67,A+P-,C4,gamma,-0.06287554,0.19947909
